text,label
"Chiều nay đăng ảnh con mèo nhảy đầm lên cái ghế cao , ai cũng cười_ngất , cả mẹ chồng còn khen "" cháu thông_minh quá "" , tôi thì_thầm : "" Con mèo thông_minh , chứ cháu thì toàn đăng ảnh nhầm hình nền .",0
"Ngày hôm_nay thật đáng nhớ khi tôi vô_tình bắt được con mèo nhà mình đang "" bắt_cóc "" trong vườn . Nó cắn chặt vào chân một chú chim nhỏ , rồi vẫy đuôi điệu_nghệ như một anh_hùng . Tôi cố_gắng không kêu lên , nhưng không giấu được tiếng cười khúc_khích . Cuối_cùng , tôi phải "" cứu "" chú chim ấy , và con mèo cũng chỉ biết gãi đầu nghe_ngóng . Một ngày vui bất_ngờ , thật tuyệt !",0
"Hôm_nay đi làm về thấy cái tin nhắn "" Anh có muốn đi ăn tối không ? "" trên Facebook , đầu_tiên tưởng là spam , nhưng rồi lại thấy lạ vì không ai dám nhắn mình kiểu đó . Đọc lại vài lần , cười_ngất , nghĩ rằng chắc là ai đó nhầm số điện_thoại . Nhưng rồi cũng chẳng buồn hỏi , cứ để đó , như một món quà nhỏ mà không biết người tặng là ai . Sáng_mai sẽ hỏi rõ , dù trong lòng đã có chút mong_đợi . À quên , mình không có người_yêu , sao lại mong_đợi vậy ? Haha , tự dỗ mình thôi .",0
"Ngày hôm_nay thật_sự là một ngày đáng nhớ , dù chỉ là chuyện nhỏ . Mình đi chợ cùng mẹ , rồi vô_tình mua nhầm một cái bánh_mì que tưởng là đồ ăn vặt , hóa ra là món gì đó siêu to khổng_lồ . Mình ăn thử , vừa nhai đã cười vì độ ngon không_tưởng , ai dè lại ngon đến mức muốn ăn luôn cả cái bao_bì . Mẹ thì bảo "" thằng con ăn xong sẽ không còn đói nữa "" , mình thì chỉ biết gật đầu , miệng vẫn còn nhai nhệch . Cái ngày này thật_sự quá tuyệt , dù chỉ là một cái bánh_mì que .",0
"Tối qua đi chơi với Mai , mình thấy thật vui . Chúng_mình đi ăn ngoài , cười nói rất nhiều , kể chuyện cũ mà không ngắt nghỉ . Mai kể về lần mình từng làm vỡ ly nước , mình cười mà không giận , cứ như mọi_khi . Mình thấy lòng nhẹ_nhõm , như được trút bỏ cái gì đó lâu_nay . Tình bạn này thật dễ_thương .",0
"Chiều nay đi chợ thấy bà cụ bán_hoa_cúc bên đường , ngồi nhẩm hát những câu rất quen_thuộc . Tôi dừng lại mua vài bông , nghe bà kể chuyện đời mình như chuyện cổ_tích . Câu_chuyện ấy khiến tôi thấy lòng dịu_dàng , nhẹ_nhàng , như được nghe gió thoảng qua kẽ lá .",0
"Hôm_nay anh ấy nhắn_tin hỏi mình đi chơi không , mình mừng_rơn luôn , chạy đến phòng trốn mẹ rồi nhắn anh ấy mình đi chơi ngay .",0
"Hôm_nay trời nắng vàng rực_rỡ , gió nhẹ thoang_thoảng , đúng kiểu cuối thu mà mình thích . Mình đi dạo gần bờ hồ , ngắm lá cây vàng rơi , bay nhẹ_nhàng như những cánh thư gửi_gắm tâm_sự . Không_khí trong_lành quá , mình cảm_thấy đầu_óc nhẹ_nhõm , như được thở_phào sau một tuần làm_việc căng_thẳng . Mình cười tươi vì không_khí dễ_chịu quá , cứ bước_đi là thấy lòng mình rộng_mở , tựa như cả thế_giới đang mỉm cười cùng mình .",0
"Chiều nay anh gọi điện , giọng nhẹ_nhàng như ngày_xưa , tôi thoáng hoảng nhưng rồi cười khúc_khích vì nhớ lại những kỷ_niệm vui_vẻ giữa hai chúng_tôi .",0
"Sáng nay tôi nhận được điểm số kỳ thi giữa kỳ , tất_cả các môn đều đạt mức mong_đợi . Cảm_giác tự_hào và vui_sướng dâng trào khi nhìn thấy những con_số đẹp trên giấy . Tôi tự_nhủ sẽ giữ vững phong_độ này để đến kỳ thi cuối năm .",0
"Ngày hôm_nay thật đáng nhớ khi tôi nhận được số tiền thưởng kỳ_vọng từ công_ty . Tôi đã dành cả tuần để tiết_kiệm từng đồng nhỏ , và giờ_đây , tôi cảm_thấy lòng nhẹ_nhõm , như được thở_phào sau một thời_gian dài lo_toan . Tôi quyết_định mua một cuốn sách cũ mà đã mơ_ước từ lâu , cảm_giác được thỏa_mãn những mong_ước nhỏ_bé thực_sự khiến tôi hài_lòng .",0
"Ngày hôm_nay thật đáng nhớ khi anh ấy bất_ngờ mang theo một chiếc bánh_mì que cũ mà mình từng yêu thích đến nhà . Mình vừa mở_cửa , ánh mắt anh ấy thoáng nhạt rồi nở nụ cười ấm_áp . Anh ấy nói rằng đã tìm_hiểu kỹ_lưỡng để mang đúng loại bánh_mì đó , dù nó đã lâu năm . Mình ngỡ_ngàng , không biết nên mừng hay khóc . Cảm_giác được trân_trọng như thế khiến tim mình đập mạnh , nhưng lại thấy nhẹ_nhõm , như những điều nhỏ_bé cũng đủ để mình hạnh_phúc .",0
"Hôm_nay gặp lại bạn cũ sau nhiều năm không gặp , tôi thấy lòng nhẹ_nhõm lạ_thường . Chúng_tôi ngồi nói_chuyện bên bờ sông , ánh nắng chiều len_lỏi qua lá cây , tạo nên những tia sáng vàng óng trên mặt_nước . Câu_chuyện cứ thế trôi_chảy , như những hồi_ức xưa được khơi dậy từng chút một . Bạn kể về cuộc_sống mới , tôi chia_sẻ những điều nhỏ_nhặt trong cuộc_đời mình . Tôi cảm_nhận rõ sự chân_thành trong từng lời_nói , khiến tôi thấy ấm_áp và vui_vẻ đến lạ . Có_lẽ tình bạn thật_sự không cần phải quá to_tát , chỉ cần có nhau trong những khoảnh_khắc đơn_sơ cũng đủ làm tim ta dịu_dàng .",0
"Sáng nay tôi đi khám sức_khỏe , bác_sĩ kiểm_tra rồi mỉm cười nói tôi khỏe mạnh hơn trước rất nhiều . Tôi cười vui , cảm_thấy nhẹ lòng và tự_hào vì đã chăm_sóc bản_thân thật tốt .",0
"Sáng nay thức dậy , trời trong xanh , nắng vàng nhẹ_nhàng rải đều trên những tán lá cây ven đường . Không_khí mát_lành , thoang_thoảng mùi hoa sữa dịu_dàng , khiến tôi cảm_thấy lòng nhẹ_nhõm , như được thổi bay mọi bộn_bề . Đi dạo gần hồ , thấy bông sen nở_rộ , trắng_ngần , đọng sương mai , đẹp đến say lòng . Tôi ngồi bên bờ nước , ngắm từng cánh_sen khoe sắc , cảm_giác bình_yên tràn_ngập trong tim . Ngày hôm_nay thật nhẹ_nhàng , dễ_chịu , như một món quà nhỏ mà cuộc_sống đã tặng tôi .",0
"Sáng nay đi thi xong , thấy mình cũng không sao , chỉ hơi mệt vì ngồi lâu . Nhưng khi nhìn kết_quả , mình cười_rộ lên vì điểm_cao hơn tưởng . Tự_nhủ rằng mình cũng có_thể học tốt nếu không lười . Mình đã chiến_đấu với đề thi như một trận chiến nhỏ , và chiến_thắng rồi . Haha , hôm_nay thật là ngày vui !",0
"Ngày hôm_nay thật đáng nhớ khi tôi được một người bạn cũ kia chia_sẻ lại một bức ảnh cũ của chúng_tôi năm xưa , kèm theo dòng nhắn nhẹ_nhàng rằng “ Còn trẻ , còn có_thể làm lại ” . Tôi ngồi lặng_lẽ nhìn vào bức ảnh , ánh mắt như lạc vào quá_khứ , những ngày_tháng vui_vẻ , dính bó và cả những lần giận_hờn cũng chẳng ai quên . Đôi lúc tôi chợt thấy mình trưởng_thành hơn , nhưng vẫn giữ nguyên những nét trẻ_con trong cách suy_nghĩ . Có_lẽ vì_vậy_mà tôi lại cười thật to , cảm_thấy lòng nhẹ bẫng , như được quay lại tuổi_thơ , nhưng không phải để hối_tiếc , mà để biết trân_trọng từng khoảnh_khắc hiện_tại .",0
"Ngày hôm_nay thật đáng nhớ khi tôi nhận được thông_báo về khoản tiền thưởng từ công_ty . Tôi đã dành cả tuần để hoàn_thành dự_án đúng hạn , và giờ_đây cảm_giác tự_hào và niềm vui dâng trào trong tim . Việc tiết_kiệm từng đồng nhỏ và tận_dụng những ưu_đãi tài_chính khiến tôi thấy mình trưởng_thành hơn rất nhiều .",0
"Sáng nay đi tập gym xong thấy người nhẹ_nhõm hẳn , cả cơ_thể như được sạc lại , nhất_là khi thấy cái bụng đã gọn hơn hẳn , mình tự_hào lắm .",0
"Chiều nay mẹ nấu cơm rất ngon , cả nhà quây_quần ăn cùng nhau , tôi thấy lòng ấm_áp , nhẹ_nhõm thật lạ . Những tiếng cười khúc_khích của em_gái và nụ cười rạng_rỡ của cha khiến tôi cảm_thấy mình đang được sống trong một giấc mơ đẹp .",0
"Hôm_nay em gặp lại anh ấy ở quán cà_phê , cả hai đều bất_ngờ lắm . Anh ấy cười thật tươi , em cũng thấy mặt mình đỏ_gay . Chúng_mình ngồi nói_chuyện như cũ , nhưng có_lẽ đã hiểu nhau hơn . Em thấy lòng nhẹ_nhõm , như được giải_tỏa sau nhiều ngày lo_lắng .",0
"Sáng nay tôi dậy sớm hơn thường_lệ , cảm_thấy tinh_thần sảng_khoái lạ_thường . Đi bộ quanh công_viên , hít thở không_khí trong_lành , từng bước chân_như đánh_thức lại những ngày_tháng tuổi_thơ . Mấy hôm_nay tôi ăn_uống điều_độ , tập_thể_dục đều_đặn , và điều kỳ_diệu là cơ_thể tôi dường_như nhẹ_nhàng hơn , mệt_mỏi không còn bám víu nữa . Tôi cảm_thấy mình đang dần lấy lại_sức , như một cây_cỏ sau cơn mưa_rào , tươi mới và kiên_cường . Có_lẽ tôi cần tiếp_tục giữ vững nhịp sống lành_mạnh này , bởi mỗi ngày trôi qua , tôi thấy mình thật may_mắn khi được khỏe_mạnh .",0
"Chiều nay đi học về , gặp Minh ở cổng trường . Anh ấy đang đợi ai đó , rồi bất_ngờ quay lại hỏi có đi uống trà không . Tôi hơi ngập_ngừng , nhưng rồi cũng đồng_ý . Chúng_tôi ngồi nói_chuyện suốt gần một tiếng , kể về những kỷ_niệm xưa , những dự_định cho tương_lai . Lòng nhẹ_nhõm , như có cái gì đó ấm_áp , yên bình , khiến tôi thấy thật may_mắn khi có anh ấy trong cuộc_sống .",0
"Mẹ hôm_nay nấu cơm rất ngon , cả tuần nay tôi ăn cháo rồi , đói quá nên chẳng dám ăn nhiều . Nhưng hôm_nay mẹ dậy sớm , dậy 5h để làm bánh_mì , rồi nấu canh cua , cả bát cơm trắng thơm_lừng . Tôi ngồi ăn mà cứ tưởng mình đang ở nhà_hàng . Mẹ cười nói , hỏi tôi có vui không , tôi chỉ biết gật đầu , lòng ấm_áp không hiểu sao . Sáng nay đi học cũng thấy vui hơn , như có ai đó đang nắm tay mình bước_đi . Đúng là gia_đình là nơi ta được yêu_thương không cần nói nhiều .",0
"Chiều nay đi bộ ngang hồ , nắng vàng rực_rỡ , gió thoảng nhẹ , lá cây_xanh mướt như pha_trộn giữa thu và đông , lòng bỗng thấy nhẹ_nhàng , dễ_chịu không ngờ .",0
"Hôm_nay mình được sếp khen vì cái project mà mình làm trong tuần trước , ai dè hôm_qua mình còn tưởng sẽ bị chê . Mình vui quá , đi ăn tối với nhóm bạn luôn , cười nói không ngớt . Tự_hào lắm , nhưng vẫn chưa dám nói toa , chỉ cất_tiếng cười trong đầu .",0
"Chiều nay đi chơi đồi trà , nắng vàng óng_ánh trên những tán lá xanh mướt , gió thoảng nhẹ dễ_thương , mình cứ bước mãi mà không muốn về , thật là tuyệt !",0
"Chiều nay tôi được nhận một khoản tiền thưởng bất_ngờ từ công_ty , tưởng là trúng số mà_hóa ra là được lãnh thưởng vì tháng này tôi không mua_sắm gì , đúng là có tiền mà không biết tiêu . Đang ngồi lướt mạng , bỗng thấy tài_khoản tăng 3 triệu , mặt tôi sáng hơn cả cái nắng trưa . Tôi liền chạy đi mua một cái máy lọc nước , không phải vì cần mà vì muốn chứng_minh rằng tôi đã đủ trưởng_thành để biết cách quản_lý tiền . Cái cảm_giác được tiêu tiền mà không lo_lắng , giống như được sống trong mơ , nhưng không phải là giấc mơ , mà là thực_tế . Tôi tự_nhủ sẽ không tiêu hết trong một ngày , dù là mua gì cũng thấy thích .",0
"Hôm_nay tôi nhận được số tiền thưởng kỳ_vọng từ công_ty , đủ để mua một chiếc điện_thoại mới mà tôi đã tìm_hiểu kỹ trong vài tuần qua . Tôi đã cân_nhắc từng lựa_chọn , so_sánh giá_cả và chất_lượng , rồi quyết_định mua chiếc máy có cấu_hình ổn_định nhưng vẫn tiết_kiệm được khoản tiền còn lại . Khi đặt_hàng xong , cảm_giác nhẹ_nhõm và hài_lòng tràn_đầy trong lòng . Tôi không nghĩ mình sẽ có cơ_hội_sở_hữu một thiết_bị tốt như_vậy trong thời_gian ngắn . Cảm_giác tự_hào khi biết mình đã chăm_chỉ và có kế_hoạch rõ_ràng . Tôi đang dần học cách quản_lý tiền_bạc một_cách thông_minh , và hôm_nay là một dấu mốc đáng nhớ .",0
"Hôm_nay trời nắng thật đẹp , gió nhẹ thổi quen quen như xưa . Mình đi chơi gần khu công_viên , thấy hoa_cúc_vàng rực_rỡ dưới ánh nắng , ngắm hoa mà lòng mình thấy nhẹ_nhõm quá . Mùa thu đúng là thời_điểm lý_tưởng để dạo phố , cảm_giác như cả thế_giới đều dịu_dàng hơn . Mình cũng mua vài cái kẹo_lạc về ăn , nghe ai đó nói là ăn vào sẽ được may_mắn . Nhìn trời trong xanh , mình thấy cuộc_sống thật tuyệt . Có_lẽ mình nên đi dạo nhiều hơn , vì mỗi ngày đều có những điều nhỏ_bé đáng yêu như thế .",0
"Chiều nay thấy mình đăng tấm ảnh đi chơi cùng bạn_bè lên Facebook , ai cũng khen đẹp , có người còn hỏi địa_điểm . Mình cười mà thấy lòng nhẹ_nhõm , như được chia_sẻ niềm vui với mọi người .",0
"Tối nay ngồi check tin nhắn thấy cái post cũ của mình được nhiều người like và comment khen , mình cứ tưởng mình đang mơ . Không phải kiểu khen giả đâu , mà là thật_sự có người đọc và trân_trọng những gì mình chia_sẻ . Mình không ngờ rằng một điều nhỏ_nhặt như một bức ảnh chụp với bạn_bè giữa lúc vui_vẻ lại có_thể khiến ai đó cảm_thấy động_lòng . Nhìn lại những dòng comment , mình thấy lòng nhẹ_nhõm , như được ghi_điểm trong cuộc_sống này . Chắc là mình đã làm đúng điều gì đó , dù không cố_ý .",0
"Tối nay em lại thấy mình chẳng còn ý_nghĩa gì với anh ấy nữa , cứ như cái gì cũng không trân_trọng . Em cũng không biết tại_sao , chỉ là cảm_giác mình đang sống trong mơ , mà mình không_thể tỉnh dậy .",1
"Chiều nay nhận được thông_báo tài_khoản bị khóa , tôi ngồi im_lặng nhìn dòng chữ đó , lòng nặng_trĩu . Tiền đã tiêu hết , công_việc chưa ổn_định , mà tôi chẳng biết làm_sao nữa .",1
"Chiều_hôm_qua , em nộp bài thi xong , lòng nặng_trĩu vì không đạt điểm như mong_đợi . Những con_số tưởng_chừng nhỏ_bé lại khiến em cảm_thấy mình thật vô_dụng .",1
"Mẹ đã không còn cười như xưa , mỗi lần tôi về nhà , bà chỉ ngồi im_lặng bên cái bàn ăn , tay_cầm thìa mà không dám đưa vào miệng . Tôi cố hỏi chuyện , nhưng lời_nói như rơi vào_khoảng trống , không ai nghe , không ai hiểu . Đêm nay , tôi thức đến nửa_đêm , nghe tiếng thở đều đều của mẹ , nhưng lòng tôi nặng_nề hơn cả những ngày_trước .",1
"Chiều nay , em gọi anh ấy một lần nữa , nhưng điện_thoại vang lên mấy hồi rồi im_bặt . Em cố_gắng không khóc , nhưng lòng vẫn rỗng_tuếch , như cái gì đó quan_trọng đã trôi mất giữa không_trung .",1
"Ngày hôm_nay , tôi nhận được thông_báo rời khỏi công_ty , cảm_giác như cái kết của một mối quan_hệ không được hồi_đáp . Tôi ngồi im_lặng , nhìn vào những file báo_cáo còn sót lại , lòng nặng_trĩu như chưa từng có .",1
"Mấy hôm trước mẹ nhắc_nhở tôi vài lần về việc tiêu tiền , tôi thấy ngại ngần vì cứ thấy mình lãng_phí , mua đồ không cần_thiết . Nhìn ví tiền trống_rỗng mà lòng buồn , không biết làm_sao để thay_đổi .",1
"Chiều nay đi siêu_thị , tôi quyết_định mua cái máy lọc nước giá 5 triệu để "" đầu_tư sức_khỏe "" , không ngờ hôm sau bị lừa , tiền đã mất , máy cũng không về . Nhìn đồng_hồ đếm ngược trên điện_thoại , tôi thầm trách mình vì đã tin vào những lời quảng_cáo "" không cần điện , không cần nước , chỉ cần đặt máy ở cửa_sổ "" . Giờ thì tôi chỉ còn lại cái cảm_giác hụt_hẫng và một ví trống_rỗng . Đúng là đầu_tư vào cái gì thì cái đó sẽ "" đầu_tư "" lại vào tôi bằng cách nào đó ...",1
"Chiều nay mình ngồi thi môn Toán , vừa viết xong câu cuối_cùng thì giáo_viên bảo : "" Mấy đứa có_thể nộp bài sớm được không ? "" Mình nghe mà mặt lạnh_toát , như_thể mình đang được đặc_quyền rời khỏi phòng thi trước người khác . Mình vội_vàng nộp bài , chạy ra cửa , hụt_hẫng vì không kịp kiểm_tra lại . Đúng rồi , mình đã để quên cả đáp_án của câu cuối . Mình đi bộ về nhà , lòng nặng_trĩu , như_thể mang theo cả một túi đồ ăn_không kịp ăn . Mình mỉm cười trong đầu , tự_nhủ : "" Thôi_thì còn gì tốt hơn khi được ' được ' nộp bài sớm ?",1
"Tối qua em nhắn_tin hỏi anh ấy có đi chơi không , anh ấy trả_lời "" Không , mệt "" . Em cũng không đi đâu , chỉ nằm nhà mà lòng cứ trống_trơn . Không phải vì cái gì lớn_lao , chỉ là những lúc trước , dù có gì cũng luôn có anh ấy . Giờ thì không , ngay cả khi em muốn trò_chuyện , anh ấy cũng chẳng thèm hỏi_han . Em thử nhắn vài dòng nữa , nhưng anh ấy không trả_lời . Có_lẽ em đã quá quen với sự hiện_diện của anh ấy , mà giờ mất rồi , mới thấy mình cô_đơn đến thế .",1
"Ngày hôm_qua tôi phải nằm viện vì sốt cao , mệt_mỏi đến mức không_thể làm gì . Gia_đình lo_lắng , bác_sĩ nghiêm_trọng , nhưng tôi chỉ thấy lòng nặng_trĩu , như bị giam trong bóng_tối không lối_thoát .",1
"Chiều nay thấy dòng trạng_thái cũ của anh bị xóa , lòng thoáng nghe một cái gì đó âm_ỉ , như gió thổi qua khe cửa_sổ , nhẹ_nhàng nhưng đủ để lòng mình lạnh dần .",1
"Anh ấy đã không đến như hẹn , dù biết rõ tôi đợi ở góc phố quen . Mưa_rơi âm_thầm , lòng tôi vắng bóng như những ngày không có anh .",1
"Tối nay ngồi một_mình trong phòng , lòng nặng_trĩu . Mấy ngày_nay không nghe tin từ người bạn cũ , như_thể họ đã quên tôi . Tôi cố gọi điện , nhắn_tin , nhưng đều im_lặng . Có_lẽ đã đến lúc phải chấp_nhận rằng những điều xưa kia tưởng sẽ kéo_dài mãi chẳng còn . Mình có thật_sự quan_trọng với họ không ? Hay chỉ là một phần nhỏ trong cuộc_sống họ mà thôi ?",1
"Ngày hôm_nay thật_sự rất dài , kéo_dài như những ngày trước đây mà tôi không còn nhớ rõ nữa . Tôi ngồi im_lặng bên bàn ăn , nhìn vào cái bàn tròn mà chúng_tôi từng cùng nhau cười đùa , giờ chỉ còn lại bóng đổ của những chiếc ghế trống . Không ai đến , không có tin nhắn , không có lời hỏi_thăm . Tôi không biết mình đã bỏ lỡ điều gì , nhưng cảm_giác như bị đẩy ra xa , như_không còn chỗ_đứng trong cuộc trò_chuyện của họ . Có_lẽ , tôi đã quá quen với sự im_lặng , nhưng nay tôi thấy nó quá lạnh . Tôi muốn nói , muốn hỏi , nhưng không dám , sợ rằng sẽ làm mọi thứ trở_nên tồi_tệ hơn .",1
"Sáng nay bác_sĩ thông_báo kết_quả xét_nghiệm , tôi ngồi im_lặng nhìn đồng_hồ trên tường , từng nhịp đập trong lòng như bị kéo dãn vô_tận . Tôi không biết mình còn đủ sức chờ_đợi điều gì nữa .",1
"Chiều nay đi chơi với bạn cũ , ngồi nói_chuyện như xưa , nhưng chẳng ai dám cười nữa . Mình tưởng đã lớn để không còn đau khi thấy người_ta vui_vẻ mà không có mình .",1
"Mấy hôm_nay trời mưa liên_tục , mưa như kiểu không ngừng , nghe buồn quá . Mình ngồi bên cửa_sổ , ngắm mưa rơi ngoài đường , lòng cứ thấy trống_trải . Không biết sao , cứ thấy mọi thứ đều mờ đi , như cả thế_giới cũng chìm trong nước . Mưa khiến mình nhớ đến những ngày_xưa , lúc còn vui_vẻ , giờ thì chỉ còn lại nỗi buồn âm_thầm .",1
"Mẹ bảo hôm_nay đi chơi với chị trai , nhưng rồi lại đổi luôn . Nhớ lúc nhỏ mẹ thường đưa đi chơi cả ngày , giờ thì chẳng còn . Cứ chiều mẹ gọi điện hỏi có_ăn cơm không , mà mình cũng không dám nói là không . Chẳng_lẽ mình đã quá xa_lạ với mẹ rồi sao ?",1
"Chiều nay , tôi mở lại trang cá_nhân , lướt qua từng dòng status cũ , từng bức ảnh đã qua . Những comment giờ_đây như những nốt_nhạc lạc nhịp , không còn ai để_ý đến nữa . Tôi thử tìm một lời nhắn nào đó , nhưng tất_cả đều im_lặng . Một người bạn xưa đã rời xa , không lời từ_biệt , chỉ để lại dấu tích mong_manh trên timeline . Tôi cố nhớ lại từng cuộc trò_chuyện , từng lời hứa , nhưng chẳng còn gì để nắm_bắt . Mình vẫn cứ sống , vẫn cập_nhật , nhưng có_lẽ , trong sâu thẳm , tôi đang dần mất đi cảm_giác được kết_nối . Đôi_khi , tôi tự hỏi , liệu mạng xã_hội có thật_sự là nơi ta gặp nhau , hay chỉ là một cái bóng của cuộc_sống ?",1
"Hôm_nay đi học về mệt quá , ngồi bên cửa_sổ nhìn mưa rơi mà chẳng muốn động_đậy . Bạn trớn luôn nhắn_tin hỏi tớ có đi chơi không , tớ cũng vui_vẻ đáp , nhưng rồi cũng chẳng gặp . Chắc là vì tớ không rảnh , không có thời_gian . Tớ cũng không biết sao lại thế , cứ như mọi thứ đều xa_cách . Đôi_khi tớ thấy mình thật vô_dụng , chẳng ai cần đến tớ cả . Mình cứ sống như người_ngoài cuộc , nghe người khác cười nói mà tớ chỉ biết im_lặng . Cũng có lúc tớ muốn khóc , nhưng không biết khóc cho điều gì . Chỉ là một ngày bình_thường mà tớ cảm_thấy mình đang bị bỏ_rơi .",1
"Chiều_hôm_qua , mẹ bảo sẽ đi xa vài ngày vì công_việc , tôi hỏi có cần tôi đi cùng không , mẹ nói không , rồi lặng_lẽ quay đi . Tôi đứng lặng , lòng cứ âm_thầm buồn , không hiểu vì_sao lại có cảm_giác như mất đi điều gì đó quen_thuộc .",1
"Kết_quả thi vừa_mới được công_bố , tôi đứng lặng nhìn điểm số , lòng nặng_trĩu . Cố_gắng suốt năm qua chẳng mang lại điều gì , chỉ còn lại nỗi thất_vọng và cảm_giác trống_vắng trong tim .",1
"Ngày hôm_nay thật_sự chẳng có gì để nói , chỉ là ngồi im_lặng bên bàn làm_việc , tay_cầm cái điện_thoại mà chẳng dám mở . Chẳng biết vì_sao mình lại cứ nghe theo những lời_nói của anh ấy , giờ mới hiểu mình đã mất đi điều gì . Mình không muốn quay lại , nhưng cũng không dám rời đi .",1
"Chiều nay nhận tiền thưởng kỳ quí , tôi tưởng sẽ được tận_hưởng một_chút thoải_mái . Nhưng khi mở ví , lại thấy số tiền chẳng đủ trang_trải những khoản nợ đã hẹn với người khác . Tôi cố_gắng cân_đối , nhưng mọi thứ cứ như đang trôi ngược . Càng tính_toán , càng thấy mình xa_rời mọi người , không còn chỗ_đứng trong cuộc_sống hiện_tại . Tôi ngồi im_lặng , nhìn đồng_hồ chuyển sang khuya , mà lòng vẫn âm_thầm day_dứt . Có_lẽ tôi đang dần đánh mất điều gì đó quan_trọng , nhưng không biết bắt_đầu_từ đâu .",1
"Chiều nay , em nhận được tin nhắn của anh ấy nói rằng anh đã có người khác . Em không kịp ngẩng đầu lên , nước_mắt cứ thế rơi . Những ngày_tháng bên nhau , những lời hứa_hẹn , giờ tan theo gió . Em cố_gắng không khóc , nhưng lòng đầy hoang_mang và trống_vắng . Không còn ai để kể chuyện , kể_cả chuyện nhỏ nhất .",1
"Mẹ đã không còn nói_chuyện với tôi suốt tuần nay , chỉ im_lặng khi tôi đến gần . Tôi cố_gắng hỏi_thăm , nhưng ánh mắt bà như xa_cách , khiến tôi không biết nên làm gì để xóa đi khoảng_cách ấy .",1
"Hôm_nay đi siêu_thị , tôi thấy một chiếc bánh_mì tròn tinh_khôi , ngon_lành , rồi tôi quyết_định mua . Nhưng đến nhà , mở ra thì nó đã bị mẹ tôi ăn trước đó vài tiếng . Tôi buồn quá , vì tôi tưởng nó là của tôi , mà mẹ lại ăn trước . Tôi cố nhét vào ngăn lạnh , nhưng không kịp nữa . Bây_giờ tôi chỉ còn cái vỏ rỗng và nỗi buồn không tên .",1
"Mấy hôm_nay em toàn lo vì tiền , mẹ bảo phải tiết_kiệm cho cái xe mới . Em cố_gắng lắm nhưng vẫn không đủ , mà_lại còn phải trang_trải học_phí . Đôi_khi em thấy mệt_mỏi , như mọi thứ đang đè nặng lên vai . Em không biết nữa , có_lẽ mình đang sống trong cái vòng xoáy của nợ_nần và kỳ_vọng .",1
"Mua vé máy_bay đi Đà_Lạt mà không có tiền , đành phải đi tàu khách_hàng , ngồi chung với đám người nghèo hơn mình . Mở ví ra toàn tiền_lẻ , cả năm tích_cóp chỉ đủ mua vé tàu , còn vé máy_bay thì ... chìm trong giấc mơ . Đêm nay ngủ không yên vì nhớ cái cảm_giác bay lơ_lửng , nhưng cũng không dám mơ nữa .",1
"Chị mày đã ăn hết hộp sữa_chua rồi mà vẫn chưa hết đau bụng . Mua cả đống thuốc Đông_y về , đọc đủ loại sách chữa bệnh , giờ thì cả nhà đều biết tôi là con_người yếu sinh_lý . Đau kiểu như bị đánh trống dồn_dập , cứ tưởng mình sắp chết , nhưng không , chỉ là cái dạ_dày nó muốn nổi_loạn .",1
"Hôm_nay tôi quyết_định xóa hết những bức ảnh đẹp nhất của mình trên Facebook , chỉ vì một người đã không còn theo_dõi . Tôi cứ tưởng họ vẫn nhớ , vẫn còn cảm_mến , nhưng hóa ra họ đã bỏ đi lâu rồi mà chẳng ai nhắc . Tôi cố_gắng lướt qua vài dòng status cũ , thấy cả hàng trăm like và comment , nhưng giờ toàn là người lạ . Đôi_khi tôi cũng cười_nhạt , sao mình lại quá kỳ_vọng đến thế ? Có_lẽ vì quá quen với cái cảm_giác được quan_tâm , nên khi mất đi , tôi mới thấy mình thật_sự chẳng có gì . Mấy hôm_nay tôi cứ nhìn điện_thoại mà thấy lòng nặng , như đang sống trong một cái vỏ giả_tạo , mà không biết mình đang diễn vai gì .",1
"Chiều nay em nộp bài kiểm_tra cuối kỳ , lòng vẫn thấy trống_trải . Những con_số trên giấy không còn mang ý_nghĩa như trước , chỉ còn là bằng_chứng cho sự lơ_là của mình . Em ngồi im_lặng bên cửa_sổ , nhìn ánh nắng chiều nhạt nhòa , lòng chẳng còn niềm vui nào nữa .",1
"Sáng nay nhận kết_quả thi thử , tôi lặng_lẽ ngồi trước bàn học mà lòng nặng_trĩu . Những con_số tưởng_chừng quen_thuộc nay trở_nên xa_lạ , như một cái kết không ai muốn nghe . Tôi cố_gắng che_giấu nỗi thất_vọng , nhưng từng cơn ho_khan trong cổ_họng không_thể kìm_nén . Có_lẽ tôi đã mất phương_hướng , không biết mình đang chạy theo điều gì . Những giờ ôn_tập vất_vả , những đêm thức trắng , giờ_đây chỉ còn là bóng hình của quá_khứ . Tôi mỉm cười_nhạt , rồi gác lại cuốn sổ , để cho mọi thứ im_lìm .",1
"Ngày hôm_nay , tôi nhận được thông_báo nợ thẻ tín_dụng đã trễ hạn . Tôi ngồi im_lặng nhìn vào số tiền nợ mà mình chưa thể trả , lòng nặng_trĩu . Cố_gắng suốt tháng qua để đủ tiền chi_tiêu , nhưng cuối_cùng vẫn không đủ . Tôi cảm_thấy mọi thứ đang trôi xa , không lối_thoát .",1
